10042 | r | 24 25 | 34 | 33
49335 | r | 5 6 7 8 10 11 12 13 14 15 16 | 3 4 | 1 2
49353 | r | 9 10 | 8 11 12 13 14 15 16 19 | 17 18
49355 | r | 13 14 15 | 5 6 7 8 9 10 11 12 18 | 16 17
49359 | r | 9 | 10 11 12 13 14 15 16 19 | 17 18
49391 | r | 17 18 | 24 | 23
49412 | r | 11 | 9 10 12 13 14 15 16 19 20 21 22 23 24 25 26 | 17
49435 | r | 8 9 10 | 7 11 12 14 | 13
49475 | r | 4 | 1 2 3 5 | 6 7 8 9
49481 | r | 1 2 3 4 | 5 6 7 8 9 10 11 14 15 | 12 13
49495 | r | 8 | 7 9 10 11 12 14 | 13
49536 | r | 18 19 | 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 21 | 20
4957 | r | 4 5 6 8 9 10 11 13 15 | 1 2 3 17 18 | 19
49594 | r | 6 7 8 9 10 12 13 14 15 16 17 18 19 20 | 1 2 3 4 5 22 23 24 25 26 | 27
49627 | r | 4 5 6 | 8 | 7
49654 | r | 12 | 1 2 3 4 5 6 7 8 9 10 11 15 16 17 18 19 20 21 22 | 13
4970 | r | 1 2 | 3 4 5 6 10 11 12 14 15 16 17 | 7 8
49715 | r | 8 9 10 | 11 12 13 14 15 16 17 18 19 21 22 | 20
49823 | r | 9 | 10 11 12 13 | 14 15
49855 | r | 22 23 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 26 27 28 29 30 31 32 33 34 35 36 37 38 | 24
49863 | r | 18 19 20 | 1 2 4 5 6 7 8 9 11 12 13 15 16 17 21 22 23 26 27 28 29 30 31 32 33 34 35 36 | 24
49994 | r | 14 | 15 16 17 18 19 22 23 | 20 21
49996 | r | 1 2 3 4 5 6 | 7 8 | 9 10
5018 | r | 7 | 1 2 3 6 8 9 10 11 | 12
50276 | r | 7 | 1 2 3 4 5 6 8 9 | 10
50326 | r | 5 6 7 8 9 10 11 12 | 1 2 3 4 | 13 14
50332 | r | 4 | 1 2 3 | 5 6 7
50351 | r | 5 6 | 1 2 3 4 7 8 9 10 11 12 13 14 15 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 48 49 50 | 16 17
50367 | r | 7 8 9 | 1 2 3 4 5 6 | 10 11
50373 | r | 12 13 14 | 1 2 3 4 5 6 7 8 9 10 11 | 15
50389 | r | 3 | 1 2 4 5 6 7 8 9 10 11 | 12
50391 | r | 1 | 2 3 5 6 7 8 | 10 11
50394 | r | 24 | 25 26 | 27
50406 | r | 13 | 14 15 18 | 16 17
50411 | r | 14 | 10 11 12 13 16 18 19 20 21 22 23 24 | 15
50458 | r | 4 5 6 | 1 2 3 | 7 8
50469 | r | 7 | 8 9 | 10 11
5063 | r | 1 2 3 4 5 6 7 8 9 | 10 | 11
5289 | r | 5 6 | 1 2 3 4 7 | 8 9
5320 | r | 1 2 | 3 4 5 6 7 8 9 10 11 | 12 13 14 15 16
5355 | r | 17 | 15 16 18 21 22 23 | 19
5360 | r | 8 | 9 10 11 14 | 12 13
538 | r | 6 7 8 9 10 11 12 13 14 15 16 | 1 2 3 | 4
5457 | r | 26 | 1 2 3 5 6 7 8 9 11 12 15 16 17 18 19 21 22 24 25 27 28 29 30 31 32 33 34 35 | 36
5477 | r | 3 4 | 1 2 5 | 6
5504 | r | 5 | 1 2 3 4 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 23 25 26 27 28 29 30 31 32 33 34 35 36 37 38 | 9
5518 | r | 6 7 9 10 11 12 15 16 17 18 19 20 21 23 24 26 27 28 30 31 33 34 35 36 37 38 | 1 2 3 4 5 40 41 42 43 44 45 46 47 48 50 51 52 53 | 49
560 | r | 18 | 32 19 20 21 22 24 25 27 28 29 | 30 31
565 | r | 7 8 9 10 11 12 13 14 15 16 18 19 | 6 21 22 23 24 25 27 | 26
567 | r | 8 9 10 11 | 1 2 3 4 5 6 12 13 14 | 15
5672 | r | 4 | 13 | 12
5692 | r | 27 28 | 36 | 32 33 34 35
5704 | r | 3 4 5 6 | 1 2 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 | 22 23
5731 | r | 7 8 9 10 11 12 13 | 1 2 3 | 4 5
574 | r | 2 | 4 5 | 6
5748 | r | 10 11 | 7 8 9 15 16 17 | 12 13
585 | r | 4 | 1 2 3 | 5
5910 | r | 11 12 | 13 14 15 16 17 18 19 20 21 25 | 22 23 24
5959 | r | 25 26 27 | 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 28 29 | 30 31
597 | r | 5 | 1 3 4 6 | 7 8
6002 | r | 11 12 13 | 3 4 5 6 7 8 9 10 15 | 14
6043 | r | 4 | 5 6 7 8 9 10 11 12 13 15 | 14
6045 | r | 2 3 4 | 5 6 7 8 9 10 11 15 16 17 18 19 20 21 22 23 24 25 | 12 13
6046 | r | 8 9 10 12 13 14 15 16 17 18 19 20 |  | 19 20
6157 | r | 10 | 11 12 13 14 | 15 16
6205 | r | 6 7 8 | 1 2 3 4 5 9 | 10 11
6209 | r | 7 8 10 11 12 13 | 6 17 | 15 16
6266 | r | 4 | 1 2 3 5 6 7 | 8
631 | r | 1 2 4 | 6 7 8 9 | 10 11
6483 | r | 9 10 | 8 11 12 13 14 15 16 18 | 17
6692 | r | 8 9 10 11 | 12 13 15 16 | 14
6861 | r | 23 | 16 17 18 19 20 21 22 | 24 25 26 27 28
6874 | r | 21 | 20 22 23 24 27 | 25 26
6901 | r | 24 | 18 19 20 21 22 23 25 26 27 29 | 28
6902 | r | 4 5 6 7 | 1 2 3 8 9 | 10 11
6910 | r | 23 | 24 25 26 29 | 27 28
6927 | r | 7 | 8 5 6 | 9
6971 | r | 10 | 2 3 4 5 6 7 8 9 | 11
698 | r | 1 | 2 3 4 7 | 5 6
6994 | r | 10 11 | 1 2 4 5 6 7 9 | 12
7002 | r | 1 2 3 4 5 6 | 7 8 9 | 10
7037 | r | 3 4 | 1 2 5 6 7 8 9 10 11 12 | 13 14 15
7114 | r | 10 11 12 | 2 3 4 5 6 7 8 9 13 15 16 18 19 20 22 23 | 25
7118 | r | 2 3 | 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 | 19
7225 | r | 14 | 12 13 15 16 17 19 | 18
7237 | r | 17 18 | 19 20 21 22 23 | 24 25
7293 | r | 1 3 4 5 | 7 | 8 9 10 11
7307 | r | 11 12 13 14 | 10 17 | 15 16
7336 | r | 5 6 | 1 2 3 4 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 | 7 8
7345 | r | 2 | 1 3 4 5 8 10 11 12 13 14 15 16 17 18 | 6 7
7347 | r | 5 6 7 8 | 9 10 11 12 13 14 15 18 | 16 17
738 | r | 3 | 1 2 4 5 | 6
740 | r | 10 11 12 13 14 | 1 2 3 4 5 6 7 8 9 15 16 17 18 19 20 22 | 21
7420 | r | 1 2 3 4 | 5 6 7 8 9 13 14 15 16 17 18 19 20 | 10 11
7428 | r | 5 6 7 8 | 1 2 3 4 | 9 10
7454 | r | 9 | 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 25 | 23 24
7466 | r | 5 6 7 8 | 1 2 3 4 11 12 13 | 9 10
7468 | r | 20 21 22 | 17 18 19 23 24 26 | 25
7472 | r | 20 | 19 21 22 23 24 28 29 30 31 32 33 34 36 37 38 39 40 41 42 43 | 25 26
7472 | r | 29 30 | 36 39 | 37 38
7509 | r | 3 | 1 2 4 5 | 6 7
7514 | r | 2 3 4 | 5 9 10 | 6 7
7516 | r | 11 | 12 13 14 15 16 19 | 17 18
7521 | r | 1 2 3 | 4 5 6 7 10 | 8 9
7524 | r | 2 3 | 1 4 5 6 7 8 12 13 14 15 16 17 18 19 20 21 | 9 10
7555 | r | 23 25 26 27 | 33 34 35 36 37 38 39 40 28 29 | 30 31
7580 | r | 14 | 8 9 10 11 12 13 16 17 | 15
7647 | r | 15 16 | 1 2 3 4 5 6 7 8 9 10 11 12 14 19 | 17 18
765 | r | 5 | 1 4 6 7 8 9 10 | 2 3
7677 | r | 6 7 | 1 2 3 4 5 9 10 12 13 14 16 17 18 19 20 21 22 24 | 25
7690 | r | 8 9 10 | 1 2 3 4 5 6 7 12 | 14 15
7694 | r | 15 | 16 17 18 19 20 23 | 21 22
7697 | r | 31 | 32 33 34 35 38 | 36 37
7747 | r | 4 5 | 1 2 3 6 7 8 9 10 11 12 | 13 14
7757 | r | 9 | 7 8 11 12 13 14 15 16 17 18 19 21 | 20
7846 | r | 13 14 15 16 | 1 2 4 5 6 7 8 9 10 12 17 18 19 20 | 21 22
7987 | r | 1 2 | 3 4 5 6 10 11 12 13 14 15 16 | 7 8
817 | r | 4 5 6 7 | 1 2 3 8 9 10 | 11
855 | r | 13 14 15 17 19 20 | 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 37 | 36
938 | r | 17 19 21 | 16 22 23 26 | 24 25
970 | r | 4 5 | 1 2 3 6 7 8 9 13 14 15 16 17 18 19 21 22 23 24 25 28 30 31 32 33 | 10 11
986 | r | 1 2 | 3 4 5 6 7 | 8 9
